DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2013,44230,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2014,44780,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2015,45530,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2016,46380,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2017,47390,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2018,48180,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2019,48970,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2020,46810,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2021,49490,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2022,51480,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2023,51010,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Netherlands,2024,51170,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2000,54080,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2001,54920,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2002,55380,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2003,55570,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2004,57460,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2005,58610,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2006,59560,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2007,60670,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2008,60210,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2009,58300,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2010,58030,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2011,57920,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2012,58710,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2013,58590,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2014,59130,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2015,59610,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2016,59780,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2017,60780,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2018,60880,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2019,61150,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2020,60020,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2021,62030,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2022,63470,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2023,62790,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Norway,2024,63510,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2000,6950,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2001,7040,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2002,7180,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2003,7440,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2004,7820,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2005,8080,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2006,8590,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2007,9170,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2008,9570,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2009,9810,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2010,10150,b,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2011,10680,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2012,10840,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2013,10930,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2014,11360,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2015,11870,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2016,12240,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2017,12870,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2018,13680,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2019,14310,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2020,14310,b,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2021,15380,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2022,15840,b,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2023,15930,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Poland,2024,16440,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2000,18580,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2001,18810,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2002,18850,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2003,18600,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2004,18890,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2005,19000,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2006,19280,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2007,19720,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2008,19760,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2009,19120,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2010,19440,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2011,19110,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2012,18410,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2013,18330,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2014,18560,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2015,18920,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2016,19350,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2017,20020,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2018,20620,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2019,21150,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2020,19360,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2021,20390,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2022,21690,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2023,22020,e,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Portugal,2024,22230,e,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2000,4800,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2001,5060,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2002,5530,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2003,5690,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2004,6320,b,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2005,6650,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2006,7230,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2007,7870,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2008,8740,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2009,8330,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2010,8050,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2011,8460,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2012,8660,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2013,8710,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2014,9100,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2015,9430,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2016,9760,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2017,10620,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2018,11330,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2019,11830,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2020,11460,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2021,12190,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2022,12730,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2023,13030,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Romania,2024,13130,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2000,3670,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2001,3930,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2002,4190,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2003,4390,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2004,4700,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2005,4990,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2006,5200,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2007,5630,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2008,5950,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2009,5790,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2010,5900,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2011,5950,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2012,5950,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2013,6010,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2014,5930,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2015,6040,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2016,6250,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2017,6430,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2018,6770,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2019,7130,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2020,7110,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2021,7740,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2022,8150,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2023,8520,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Serbia,2024,8900,p,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2000,37170,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2001,37570,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2002,38300,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2003,38880,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2004,40350,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2005,41320,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2006,42990,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2007,44070,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2008,43320,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2009,41130,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2010,43120,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2011,44140,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2012,43650,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2013,43770,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2014,44320,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2015,45790,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2016,46320,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2017,46490,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2018,46830,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2019,47520,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2020,46250,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2021,48710,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2022,48890,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2023,48510,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Sweden,2024,48810,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2000,15730,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2001,16160,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2002,16660,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2003,17180,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2004,17950,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2005,18610,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2006,19640,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2007,20930,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2008,21600,b,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2009,19770,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2010,19920,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2011,20010,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2012,19390,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2013,19210,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2014,19720,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2015,20170,,
ESTAT:SDG_08_10(1.0),10/04/25 11:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2016,20770,,
